id,title,year,fwci,citation_velocity,citation_count,primary_topic,topic_bucket,country,venue
https://doi.org/10.1007/3-540-47853-1_11,Generative Programming,2002,41.5884,19.56,489.0,Advanced Software Engineering Methodologies,Artificial Intelligence,Germany,Lecture notes in computer science
https://doi.org/10.1137/130949993,"Accelerated, Parallel, and Proximal Coordinate Descent",2015,51.5997,22.916666666666668,275.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,BE,SIAM Journal on Optimization
https://doi.org/10.1007/s10710-007-9035-9,Evolutionary computation: a unified approach,2007,40.3636,22.5,450.0,Evolutionary Algorithms and Applications,Artificial Intelligence,United Kingdom,Genetic Programming and Evolvable Machines
https://doi.org/10.1016/j.knosys.2016.06.012,kNN-IS: An Iterative Spark-based design of the k-Nearest Neighbors classifier for big data,2016,42.8496,28.727272727272727,316.0,Data Stream Mining Techniques,Artificial Intelligence,ES,Knowledge-Based Systems
https://doi.org/10.1038/s41587,Functional inference integrated in the FROGS suite,2020,16.7272,90.14285714285714,631.0,AI-based Problem Solving and Planning,Artificial Intelligence,France,HAL (Le Centre pour la Communication Scientifique Directe)
https://doi.org/10.1007/s40593-016-0105-0,"Stupid Tutoring Systems, Intelligent Humans",2016,34.0146,36.09090909090909,397.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,United States,International Journal of Artificial Intelligence in Education
https://doi.org/10.1007/978-3-642-25286-0_1,KLEIN: A New Family of Lightweight Block Ciphers,2012,41.5679,25.266666666666666,379.0,Cryptographic Implementations and Security,Artificial Intelligence,China,Lecture notes in computer science
https://doi.org/10.1103/physrevd.101.056019,Jet tagging via particle clouds,2020,27.6169,55.57142857142857,389.0,Computational Physics and Python Applications,Artificial Intelligence,United States,Physical review. D/Physical review. D.
https://doi.org/10.1109/tcst.2019.2949757,Cautious Model Predictive Control Using Gaussian Process Regression,2019,22.4916,63.375,507.0,Gaussian Processes and Bayesian Inference,Artificial Intelligence,CH,IEEE Transactions on Control Systems Technology
https://doi.org/10.1007/978-3-540-85174-5_22,Beyond Uniformity: Better Security/Efficiency Tradeoffs for Compression Functions,2008,48.6453,19.105263157894736,363.0,Cryptographic Implementations and Security,Artificial Intelligence,France,Lecture notes in computer science
https://doi.org/10.1109/icassp.2001.940586,The square-root unscented Kalman filter for state and parameter-estimation,2002,17.0543,46.52,1163.0,Target Tracking and Data Fusion in Sensor Networks,Artificial Intelligence,United States,
https://doi.org/10.1109/91.873577,Interval type-2 fuzzy logic systems: theory and design,2000,10.0901,73.11111111111111,1974.0,Fuzzy Logic and Control Systems,Artificial Intelligence,United States,IEEE Transactions on Fuzzy Systems
https://doi.org/10.1007/978-3-642-02161-9_3,Engineering Self-Adaptive Systems through Feedback Loops,2009,30.6099,31.11111111111111,560.0,Advanced Software Engineering Methodologies,Artificial Intelligence,United States,Lecture notes in computer science
https://doi.org/10.1016/j.techfore.2022.121686,A decision-making framework for Industry 4.0 technology implementation: The case of FinTech and sustainable supply chain finance for SMEs,2022,33.8667,53.8,269.0,Organizational and Employee Performance,Artificial Intelligence,India,Technological Forecasting and Social Change
https://doi.org/10.1016/j.rser.2019.109309,A high-resolution geospatial assessment of the rooftop solar photovoltaic potential in the European Union,2019,26.4094,54.125,433.0,Solar Radiation and Photovoltaics,Artificial Intelligence,Italy,Renewable and Sustainable Energy Reviews
https://doi.org/10.3166/jancl.17.129-155,Dynamic logic for belief revision,2007,45.5158,19.85,397.0,"Logic, Reasoning, and Knowledge",Artificial Intelligence,NL,Journal of Applied Non-Classical Logics
https://doi.org/10.1017/ccol0521633230.011,An Autoregressive Distributed-Lag Modelling Approach to Cointegration Analysis,2008,11.4123,77.73684210526316,1477.0,Bayesian Methods and Mixture Models,Artificial Intelligence,,Cambridge University Press eBooks
https://doi.org/10.1007/s13389-011-0006-y,Introduction to differential power analysis,2011,26.3815,38.125,610.0,Cryptographic Implementations and Security,Artificial Intelligence,,Journal of Cryptographic Engineering
https://doi.org/10.1137/140961134,Asynchronous Stochastic Coordinate Descent: Parallelism and Convergence Properties,2015,60.9892,19.166666666666668,230.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,United States,SIAM Journal on Optimization
https://doi.org/10.1093/aje/kwz189,What is Machine Learning? A Primer for the Epidemiologist,2019,22.3434,63.5,508.0,Machine Learning in Healthcare,Artificial Intelligence,United States,American Journal of Epidemiology
https://doi.org/10.1007/978-3-319-49445-6_1,Breaking Cryptographic Implementations Using Deep Learning Techniques,2016,26.4201,45.90909090909091,505.0,Cryptographic Implementations and Security,Artificial Intelligence,France,Lecture notes in computer science
https://doi.org/10.1109/9780470544037.ch14,Gradient Flow in Recurrent Nets: The Difficulty of Learning LongTerm Dependencies,2009,12.9944,70.61111111111111,1271.0,Stochastic Gradient Optimization Techniques,Artificial Intelligence,,
https://doi.org/10.1016/j.rser.2014.08.060,Modelling solar potential in the urban environment: State-of-the-art review,2014,31.7123,35.23076923076923,458.0,Solar Radiation and Photovoltaics,Artificial Intelligence,PT,Renewable and Sustainable Energy Reviews
https://doi.org/10.1109/micro.2006.29,LIFT: A Low-Overhead Practical Information Flow Tracking System for Detecting Security Attacks,2006,43.7295,20.047619047619047,421.0,Security and Verification in Computing,Artificial Intelligence,United States,Proceedings of the ... annual International Symposium on Microarchitecture/Proceedings of the annual International Symposium on Microarchitecture
https://doi.org/10.1016/j.ins.2015.06.039,Recovering the number of clusters in data sets with noise features using feature rescaling factors,2015,39.1766,29.75,357.0,Advanced Clustering Algorithms Research,Artificial Intelligence,United Kingdom,Information Sciences
https://doi.org/10.5381/jot.2009.8.5.c5,An Overview of Feature-Oriented Software Development.,2009,42.3478,22.38888888888889,403.0,Advanced Software Engineering Methodologies,Artificial Intelligence,,The Journal of Object Technology
https://doi.org/10.1515/ordo-2021-0028,Artificial Intelligence: A Guide for Thinking Humans,2020,29.1889,52.142857142857146,365.0,Artificial Intelligence Applications,Artificial Intelligence,CZ,ORDO
https://doi.org/10.1007/s10817-009-9155-4,A Formally Verified Compiler Back-end,2009,35.317,26.77777777777778,482.0,"Logic, programming, and type systems",Artificial Intelligence,France,Journal of Automated Reasoning
https://doi.org/10.1109/tit.2015.2420118,Linear Codes From Some 2-Designs,2015,45.4156,25.58333333333333,307.0,Coding theory and cryptography,Artificial Intelligence,HK,IEEE Transactions on Information Theory
https://doi.org/10.1109/sffcs.1999.814639,Learning mixtures of Gaussians,2003,31.3961,25.916666666666668,622.0,Machine Learning and Algorithms,Artificial Intelligence,United States,
https://doi.org/10.1364/optica.5.000864,Training of photonic neural networks through in situ backpropagation and gradient measurement,2018,25.2157,52.77777777777778,475.0,Neural Networks and Reservoir Computing,Artificial Intelligence,,Optica
https://doi.org/10.1109/tie.2016.2607698,Grey Wolf Optimizer Algorithm-Based Tuning of Fuzzy Control Systems With Reduced Parametric Sensitivity,2016,49.0327,24.727272727272727,272.0,Fuzzy Logic and Control Systems,Artificial Intelligence,RO,IEEE Transactions on Industrial Electronics
https://doi.org/10.1007/978-3-642-14623-7_18,Factorization of a 768-Bit RSA Modulus,2010,39.5784,24.529411764705884,417.0,Coding theory and cryptography,Artificial Intelligence,CH,Lecture notes in computer science
https://doi.org/10.1109/tste.2014.2381224,An Improved Photovoltaic Power Forecasting Model With the Assistance of Aerosol Index Data,2015,40.0758,28.916666666666668,347.0,Solar Radiation and Photovoltaics,Artificial Intelligence,China,IEEE Transactions on Sustainable Energy
https://doi.org/10.1145/1134285.1134337,Model-based development of dynamically adaptive software,2006,45.5903,19.09523809523809,401.0,Advanced Software Engineering Methodologies,Artificial Intelligence,United States,
https://doi.org/10.1364/optica.6.001132,All-optical neural network with nonlinear activation functions,2019,25.3936,55.5,444.0,Neural Networks and Reservoir Computing,Artificial Intelligence,HK,Optica
https://doi.org/10.21105/joss.05994,pvlib python: 2023 project update,2023,36.4491,55.25,221.0,Computational Physics and Python Applications,Artificial Intelligence,United States,The Journal of Open Source Software
https://doi.org/10.1016/j.chb.2018.08.039,Social media big data analytics: A survey,2018,27.9139,47.66666666666666,429.0,Data Stream Mining Techniques,Artificial Intelligence,MY,Computers in Human Behavior
https://doi.org/10.1016/j.caeo.2025.100244,TPACK in context: An updated model,2025,103.4289,27.5,55.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,CH,Computers and Education Open
https://doi.org/10.1080/02188791.2024.2305173,Exploring EFL university teachers’ beliefs in integrating ChatGPT and other large language models in language education: a study in China,2024,46.8378,49.66666666666666,149.0,Text Readability and Simplification,Artificial Intelligence,China,Asia Pacific Journal of Education
https://doi.org/10.48550/arxiv.1312.6114,Auto-Encoding Variational Bayes,2013,0.0,1113.2857142857142,15586.0,Gaussian Processes and Bayesian Inference,Artificial Intelligence,NL,UvA-DARE (University of Amsterdam)
https://doi.org/10.1109/icsr.1998.685732,Integrating feature modeling with the RSEB,2002,40.8543,19.4,485.0,Advanced Software Engineering Methodologies,Artificial Intelligence,United States,
https://doi.org/10.3390/app12073239,Educational AI Chatbots for Content and Language Integrated Learning,2022,33.8597,52.8,264.0,Intelligent Tutoring Systems and Adaptive Learning,Artificial Intelligence,GR,Applied Sciences
https://doi.org/10.1371/journal.pone.0073051,"marmap: A Package for Importing, Plotting and Analyzing Bathymetric and Topographic Data in R",2013,23.2298,45.35714285714285,635.0,Data Analysis with R,Artificial Intelligence,France,PLoS ONE
https://doi.org/10.1007/978-3-642-35289-8_36,A Practical Guide to Applying Echo State Networks,2012,17.763,56.66666666666666,850.0,Neural Networks and Reservoir Computing,Artificial Intelligence,Germany,Lecture notes in computer science
https://doi.org/10.1016/j.asoc.2019.105836,Evaluation of feature selection methods for text classification with small datasets using multiple criteria decision-making methods,2019,32.0645,43.875,351.0,Text and Document Classification Technologies,Artificial Intelligence,China,Applied Soft Computing
https://doi.org/10.1145/1291233.1291276,Cross-domain video concept detection using adaptive svms,2007,25.1504,35.0,700.0,Data Stream Mining Techniques,Artificial Intelligence,United States,
https://doi.org/10.1109/fuzzy.1995.409737,Parallel distributed compensation of nonlinear systems by Takagi-Sugeno fuzzy model,2002,37.5276,21.04,526.0,Fuzzy Logic and Control Systems,Artificial Intelligence,Japan,
https://doi.org/10.1007/bfb0017182,Uniprocessor garbage collection techniques,2005,33.0904,25.40909090909091,559.0,Algorithms and Data Compression,Artificial Intelligence,United States,Lecture notes in computer science
https://doi.org/10.3390/systems11090483,Adapting Feature Selection Algorithms for the Classification of Chinese Texts,2023,23.8613,82.75,331.0,Text and Document Classification Technologies,Artificial Intelligence,China,Systems
https://doi.org/10.1109/tetci.2020.3020707,2021 IEEE Congress on Evolutionary Computation,2020,24.2585,61.42857142857143,430.0,Evolutionary Algorithms and Applications,Artificial Intelligence,,IEEE Transactions on Emerging Topics in Computational Intelligence
https://doi.org/10.1016/j.avb.2021.101608,"Internet, social media and online hate speech. Systematic review",2021,29.522,54.833333333333336,329.0,Hate Speech and Cyberbullying Detection,Artificial Intelligence,CO,Aggression and Violent Behavior
https://doi.org/10.3115/v1/w14-4340,Word-Based Dialog State Tracking with Recurrent Neural Networks,2014,39.2474,28.0,364.0,Speech and dialogue systems,Artificial Intelligence,United Kingdom,
https://doi.org/10.1109/jproc.2009.2034031,A Survey of BGP Security Issues and Solutions,2010,46.1269,20.764705882352946,353.0,Internet Traffic Analysis and Secure E-voting,Artificial Intelligence,United States,Proceedings of the IEEE
https://doi.org/10.1186/s12916-018-1122-7,From hype to reality: data science enabling personalized medicine,2018,26.7399,49.11111111111112,442.0,Machine Learning in Healthcare,Artificial Intelligence,Germany,BMC Medicine
