paper_id,title,publication_year,publication_date,publication_type,citation_count,citations_per_year,referenced_works_count,topics,primary_topic,primary_subfield,primary_field,primary_domain,venue_source,venue_type,authors,institutions,institution_ids,countries,doi,language,is_oa,oa_status,paper_age,author_count,institution_count,country_count,topic_bucket,venue_group,sector,sample_year,sample_weight,novelty_proxy
https://openalex.org/W1569784793,A strong converse for the quantum state merging protocol,2014,2014-04-23,preprint,3.0,0.23076923076923078,28.0,Quantum Information and Cryptography; Quantum Mechanics and Applications; Quantum Computing Algorithms and Architecture,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,arXiv (Cornell University),repository,Naresh Sharma,,,,https://doi.org/10.48550/arxiv.1404.5940,en,True,green,12,1,0,0,Core ML / Deep Learning,Preprint,Other / Mixed,2014,79.80619266055047,0.196
https://openalex.org/W4243861620,red ocher,2014,2014-01-01,book-chapter,0.0,0.0,0.0,Statistical and Computational Modeling; Semiconductor Lasers and Optical Devices,Statistical and Computational Modeling,Artificial Intelligence,Computer Science,Physical Sciences,,,,,,,https://doi.org/10.1007/978-3-642-41714-6_180962,en,False,closed,12,0,0,0,Core ML / Deep Learning,Book chapter,Other / Mixed,2014,79.80619266055047,0.843
https://openalex.org/W2057041606,An ontology change management approach for facility management,2014,2014-09-18,article,24.0,1.8461538461538463,41.0,Semantic Web and Ontologies; Business Process Modeling and Analysis; Service-Oriented Architecture and Web Services,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Computers in Industry,journal,Perrine Pittet; Christophe Cruz; Christophe Nicolle,Centre National de la Recherche Scientifique; Université de Bourgogne,https://openalex.org/I1294671590; https://openalex.org/I177064439,FR,https://doi.org/10.1016/j.compind.2014.07.006,en,False,closed,12,3,2,1,Core ML / Deep Learning,Article / Journal,Academia,2014,79.80619266055047,0.093
https://openalex.org/W1966134170,AUTOMATIC BREAST CANCER ASSESSMENT IN HER-2/neu IMMUNOHISTOCHEMISTRY,2014,2014-03-20,article,0.0,0.0,13.0,AI in cancer detection; Digital Imaging for Blood Diseases; Gene expression and cancer classification,AI in cancer detection,Artificial Intelligence,Computer Science,Physical Sciences,Biomedical Engineering Applications Basis and Communications,journal,Chuan‐Yu Chang; Chuan-Wang Chang; Ya-Chi Huang; Chien-Chuan Ko,Far East University; National Yunlin University of Science and Technology; National Chiayi University,https://openalex.org/I4210137066; https://openalex.org/I75357094; https://openalex.org/I183570559,TW,https://doi.org/10.4015/s101623721440002x,en,False,closed,12,4,3,1,Healthcare AI,Article / Journal,Academia,2014,79.80619266055047,0.436
https://openalex.org/W2126563678,Multi-label classification of chronically ill patients with bag of words and supervised dimensionality reduction algorithms,2014,2014-05-29,article,39.0,3.0,63.0,Text and Document Classification Technologies; Artificial Intelligence in Healthcare; Machine Learning in Healthcare,Text and Document Classification Technologies,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Biomedical Informatics,journal,Stefano Bromuri; Damien Zufferey; Jean Hennebert; Michael Schumacher,HES-SO University of Applied Sciences and Arts Western Switzerland,https://openalex.org/I173439891,CH,https://doi.org/10.1016/j.jbi.2014.05.010,en,False,closed,12,4,1,1,NLP,Article / Journal,Academia,2014,79.80619266055047,0.03
https://openalex.org/W2001479540,Privacy-preserving granular data retrieval indexes for outsourced cloud data,2014,2014-12-01,article,8.0,0.6153846153846154,16.0,Privacy-Preserving Technologies in Data; Cryptography and Data Security; Cloud Data Security Solutions,Privacy-Preserving Technologies in Data,Artificial Intelligence,Computer Science,Physical Sciences,,,Zhigang Zhou; Hongli Zhang; Qiang Zhang; Yang Xu; Panpan Li,Harbin Institute of Technology,https://openalex.org/I204983213,CN,https://doi.org/10.1109/glocom.2014.7036873,en,False,closed,12,5,1,1,AI Ethics & Fairness,Article / Journal,Academia,2014,79.80619266055047,0.371
https://openalex.org/W73407597,Improving Health Question Classification by Word Location Weights,2014,2014-01-01,book-chapter,0.0,0.0,18.0,Topic Modeling; Biomedical Text Mining and Ontologies; Text and Document Classification Technologies,Topic Modeling,Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Rey‐Long Liu,Tzu Chi University,https://openalex.org/I189772984,TW,https://doi.org/10.1007/978-3-319-05476-6_11,en,False,closed,12,1,1,1,NLP,Book chapter,Academia,2014,79.80619266055047,0.334
https://openalex.org/W1999376492,Getting knotted—the question,2014,2014-03-01,article,0.0,0.0,0.0,Artificial Intelligence in Games; Sports Dynamics and Biomechanics,Artificial Intelligence in Games,Artificial Intelligence,Computer Science,Physical Sciences,Physics Education,journal,David Featonby,Science on Stage Europe,https://openalex.org/I4210091926,DE,https://doi.org/10.1088/0031-9120/49/2/254,en,False,closed,12,1,1,1,Core ML / Deep Learning,Article / Journal,Other / Mixed,2014,79.80619266055047,0.843
https://openalex.org/W2110255942,The Forecasting Research of Beijing Tourism Demand Based on the BP Neural Network,2014,2014-06-10,article,2.0,0.15384615384615385,4.0,Neural Networks and Applications; Industrial Technology and Control Systems; Advanced Algorithms and Applications,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,Applied Mechanics and Materials,journal,Yang Yu; Shi Min Wang,Beijing Technology and Business University,https://openalex.org/I179026463,CN,https://doi.org/10.4028/www.scientific.net/amm.571-572.128,en,False,closed,12,2,1,1,Robotics,Article / Journal,Academia,2014,79.80619266055047,0.616
https://openalex.org/W1988514881,State-controllable heralding of photon-number entangled states,2014,2014-01-01,article,0.0,0.0,3.0,Quantum Information and Cryptography; Quantum Mechanics and Applications; Neural Networks and Reservoir Computing,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,,,Young-Sik Ra; Hyang‐Tag Lim; Joo-Eon Oh; Yoon-Ho Kim,Pohang University of Science and Technology,https://openalex.org/I123900574,KR,https://doi.org/10.1364/fio.2014.fth2c.2,en,False,closed,12,4,1,1,Core ML / Deep Learning,Article / Journal,Academia,2014,79.80619266055047,0.637
https://openalex.org/W1570138368,Beyond Quantity - Classifying and Evaluating Legal and Criminological Research in a Trusting Environment,2014,2014-01-01,article,0.0,0.0,0.0,"Law, AI, and Intellectual Property; Ethics and Social Impacts of AI; Law, Economics, and Judicial Systems","Law, AI, and Intellectual Property",Artificial Intelligence,Computer Science,Physical Sciences,SSRN Electronic Journal,repository,Alain-Laurent Verbeke,Deloitte (United States); Tilburg University; Universidade Católica Portuguesa; KU Leuven,https://openalex.org/I145325580; https://openalex.org/I193700539; https://openalex.org/I25169866; https://openalex.org/I99464096,US; NL; PT; BE,https://doi.org/10.2139/ssrn.2416240,en,True,green,12,1,4,4,AI Ethics & Fairness,Article / Journal,Academia,2014,79.80619266055047,0.843
https://openalex.org/W2143122862,Efficient density estimation via piecewise polynomial approximation,2014,2014-05-31,article,64.0,4.923076923076923,70.0,Machine Learning and Algorithms; Numerical Methods and Algorithms; Machine Learning and Data Classification,Machine Learning and Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,,,Siu-On Chan; Ilias Diakonikolas; Rocco A. Servedio; Xiaorui Sun,Microsoft (United States); University of Edinburgh; Columbia University,https://openalex.org/I1290206253; https://openalex.org/I98677209; https://openalex.org/I78577930,US; GB,https://doi.org/10.1145/2591796.2591848,en,False,closed,12,4,3,2,Core ML / Deep Learning,Article / Journal,Academia–Industry,2014,79.80619266055047,0.025
https://openalex.org/W2239196816,Analisis dan Perancangan Aplikasi data Warehouse pada PT. Ricky Putra Globalindo Tbk. Studi Kasus Penjualan dan Persediaan Barang,2014,2014-05-15,article,0.0,0.0,0.0,Edcuational Technology Systems; Multimedia Learning Systems; Blockchain Technology in Education and Learning,Edcuational Technology Systems,Artificial Intelligence,Computer Science,Physical Sciences,Jurnal Ilmu Komputer dan Bisnis,journal,Fery Wongso,,,,https://doi.org/10.47927/jikb.v5i1.43,id,False,closed,12,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2014,79.80619266055047,0.843
https://openalex.org/W2568544740,ESTIMATION AND REFINEMENT OF WIND-FORCE COEFFICIENT ACTING ON A PHOTOVOLTAIC ARRAY ON THE GROUND,2014,2014-01-01,article,0.0,0.0,1.0,Solar Radiation and Photovoltaics; Solar Thermal and Photovoltaic Systems; Photovoltaic System Optimization Techniques,Solar Radiation and Photovoltaics,Artificial Intelligence,Computer Science,Physical Sciences,Journal of Japan Society of Civil Engineers Ser A1 (Structural Engineering & Earthquake Engineering (SE/EE)),journal,Hirotsugu Ikeda; Kazutoshi MATSUDA; Kusuo Kato; Kouichi Ikeda,Weatherford College,https://openalex.org/I285663978,US,https://doi.org/10.2208/jscejseee.70.105,en,True,diamond,12,4,1,1,ML Theory & Optimization,Article / Journal,Academia,2014,79.80619266055047,0.676
https://openalex.org/W2989982525,وظیفة الاتصال فی بناء الصورة الذهنیة للجامعات العربیة: دراسة حالة على جامعة الطائف بالمملکة العربیة السعودیة,2014,2014-10-01,article,0.0,0.0,0.0,Organizational and Employee Performance,Organizational and Employee Performance,Artificial Intelligence,Computer Science,Physical Sciences,مجلة البحوث الإعلامیة,journal,جلال الدین الشیخ زیادة ساتی,,,,https://doi.org/10.21608/jsb.2014.56777,ar,True,bronze,12,1,0,0,Core ML / Deep Learning,Article / Journal,Other / Mixed,2014,79.80619266055047,0.843
https://openalex.org/W2116897273,Modelling a neural network using an algebraic method,2014,2014-01-01,article,5.0,0.38461538461538464,10.0,Neural Networks and Applications; Neural Networks and Reservoir Computing; Advanced Data Processing Techniques,Neural Networks and Applications,Artificial Intelligence,Computer Science,Physical Sciences,ScienceAsia,journal,Prompong Sugunnasil; Samerkae Somhom; Watcharee Jumpamule; Natee Tongsiri,Chiang Mai University,https://openalex.org/I48076826,TH,https://doi.org/10.2306/scienceasia1513-1874.2014.40.094,en,True,bronze,12,4,1,1,Core ML / Deep Learning,Article / Journal,Academia,2014,79.80619266055047,0.5
https://openalex.org/W1588132240,The VerCors Tool for Verification of Concurrent Programs,2014,2014-01-01,book-chapter,61.0,4.6923076923076925,18.0,"Logic, programming, and type systems; Formal Methods in Verification; Parallel Computing and Optimization Techniques","Logic, programming, and type systems",Artificial Intelligence,Computer Science,Physical Sciences,Lecture notes in computer science,book series,Stefan Blom; Marieke Huisman,University of Twente,https://openalex.org/I94624287,NL,https://doi.org/10.1007/978-3-319-06410-9_9,en,True,green,12,2,1,1,ML Theory & Optimization,Book chapter,Academia,2014,79.80619266055047,0.334
https://openalex.org/W2331132539,Research on database design of smart grid based on multi-agent,2014,2014-10-01,article,0.0,0.0,6.0,Advanced Computational Techniques and Applications; Power Systems and Technologies; Service-Oriented Architecture and Web Services,Advanced Computational Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Xiangya Kong; Jing Sun,Beihang University,https://openalex.org/I82880672,CN,https://doi.org/10.1109/powercon.2014.6993859,en,False,closed,12,2,1,1,Core ML / Deep Learning,Article / Journal,Academia,2014,79.80619266055047,0.58
https://openalex.org/W2751765761,Encryption and Decryption in Complex Parallelism,2014,2014-01-01,article,2.0,0.15384615384615385,10.0,Cryptographic Implementations and Security; Chaos-based Image/Signal Encryption; Security and Verification in Computing,Cryptographic Implementations and Security,Artificial Intelligence,Computer Science,Physical Sciences,SSRN Electronic Journal,repository,Anusuya Baby; Christo Ananth,AMA International University,https://openalex.org/I300940544,BH,https://doi.org/10.2139/ssrn.3018595,en,True,green,12,2,1,1,Computer Vision,Article / Journal,Academia,2014,79.80619266055047,0.5
https://openalex.org/W2144938562,Discovering Structure in High-Dimensional Data Through Correlation Explanation,2014,2014-06-04,article,64.0,4.923076923076923,31.0,Advanced Text Analysis Techniques; Bioinformatics and Genomic Networks; Data Analysis with R,Advanced Text Analysis Techniques,Artificial Intelligence,Computer Science,Physical Sciences,arXiv (Cornell University),repository,Greg Ver Steeg; Aram Galstyan,University of Southern California,https://openalex.org/I1174212,US,https://doi.org/10.48550/arxiv.1406.1222,en,True,green,12,2,1,1,NLP,Article / Journal,Academia,2014,79.80619266055047,0.165
https://openalex.org/W2062648371,Strong converse for the classical capacity of the pure-loss bosonic channel,2014,2014-04-01,article,25.0,1.9230769230769231,34.0,Quantum Information and Cryptography; Quantum Computing Algorithms and Architecture; Analog and Mixed-Signal Circuit Design,Quantum Information and Cryptography,Artificial Intelligence,Computer Science,Physical Sciences,Problems of Information Transmission,journal,Mark M. Wilde; Andreas Winter,Louisiana State University; Institució Catalana de Recerca i Estudis Avançats; University of Bristol; Universitat Autònoma de Barcelona,https://openalex.org/I121820613; https://openalex.org/I11932220; https://openalex.org/I36234482; https://openalex.org/I123044942,US; ES; GB,https://doi.org/10.1134/s003294601402001x,en,True,green,12,2,4,3,Core ML / Deep Learning,Article / Journal,Academia,2014,79.80619266055047,0.137
https://openalex.org/W4300580565,On classification of groups of points on abelian varieties over finite\n fields,2014,2014-01-08,preprint,0.0,0.0,0.0,Coding theory and cryptography; Algebraic Geometry and Number Theory; Advanced Algebra and Geometry,Coding theory and cryptography,Artificial Intelligence,Computer Science,Physical Sciences,arXiv (Cornell University),repository,Sergey Rybakov,,,,https://doi.org/10.48550/arxiv.1401.1652,en,True,green,12,1,0,0,Core ML / Deep Learning,Preprint,Other / Mixed,2014,79.80619266055047,0.843
https://openalex.org/W1481441141,Anomalous crowd behavior detection and localization in video surveillance,2014,2014-12-01,article,3.0,0.23076923076923078,14.0,Anomaly Detection Techniques and Applications; Video Surveillance and Tracking Methods; Network Security and Intrusion Detection,Anomaly Detection Techniques and Applications,Artificial Intelligence,Computer Science,Physical Sciences,,,Chun‐Yu Chen; Yu Shao,Harbin Engineering University,https://openalex.org/I151727225,CN,https://doi.org/10.1109/ccsse.2014.7224535,en,False,closed,12,2,1,1,Computer Vision,Article / Journal,Academia,2014,79.80619266055047,0.416
https://openalex.org/W1047438772,Empfehlungen für die Gestaltung von Erratbarkeitsstudien zur Ermittlung von benutzerdefinierten Gesten,2014,2014-08-15,book-chapter,1.0,0.07692307692307693,20.0,Semantic Web and Ontologies; Usability and User Interface Design; Software Engineering Research,Semantic Web and Ontologies,Artificial Intelligence,Computer Science,Physical Sciences,Oldenbourg Wissenschaftsverlag eBooks,ebook platform,Mirko Fetter; Tom Gross,,,,https://doi.org/10.1524/9783110344486.245,de,False,closed,12,2,0,0,Computer Vision,Book chapter,Other / Mixed,2014,79.80619266055047,0.299
